"place_id","name","address","phone","rating","review_count","primary_type","sector","area","google_maps_url"
"ChIJU0x4OiomQg0RjCmLdycp6f0","Ferretería-Iluminación Este Dragón","C. de Sta. Isabel, 26, Centro, 28012 Madrid, Spain","914 67 07 84","3.7","79","Hardware Store","home_improvement_store","Centro","https://maps.google.com/?cid=18296200210655422860&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJvz9205AnQg0Rm2QELdh8-Ms","FERRETERÍA SAMANIEGO","C. del Pelicano, 30, Carabanchel, 28025 Madrid, Spain","915 25 00 26","4.7","86","Hardware Store","home_improvement_store","Latina","https://maps.google.com/?cid=14697634651833656475&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJk6wcwvQnQg0RYgG6E0DsTs0","Tienda de Segunda Mano y Rastro Tina","C. de la Imagen, 26, Puente de Vallecas, 28018 Madrid, Spain","634 12 70 56","4.2","47","Furniture Store","home_improvement_store","Puente de Vallecas","https://maps.google.com/?cid=14794021585911677282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJZ5-H-eklQg0R4r3Cl17REx0","El Mayorista Liquidador Vallecas","C. de Pedro Laborde, 45, Puente de Vallecas, 28018 Madrid, Spain","663 23 83 59","4.3","112","Furniture Store","home_improvement_store","Moratalaz","https://maps.google.com/?cid=2095248455860665826&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJY4S34tcpQg0RaH0Ew9fDRAc","Espuma y Tapiceria materiales","C. del Heliótropo, 1, Tetuán, 28029 Madrid, Spain","911 15 46 86","4.8","58","Furniture Store","home_improvement_store","Hortaleza","https://maps.google.com/?cid=523758788139056488&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJEw7_O28lQg0RzlS9I7miuE0","FERRETERIA Vicálvaro","C. de S. Cipriano, 18, Vicálvaro, 28032 Madrid, Spain","","4","152","Hardware Store","home_improvement_store","Vicálvaro","https://maps.google.com/?cid=5600405052687471822&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJnQLwKd8xQg0RUSKW_I_W52M","Bazar Barajas Eben Ezer MULTYS","C. de Saturno, 28, Barajas, 28042 Madrid, Spain","645 34 50 98","4.3","189","Department Store","home_improvement_store","Barajas","https://maps.google.com/?cid=7198958443281392209&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
